Year,Cancer Type,Sex,Count
2024,Non-melanoma skin cancer (rare types),Persons,16
2024,Non-melanoma skin cancer (rare types),Persons,39
2024,Non-melanoma skin cancer (rare types),Persons,46
2024,Non-melanoma skin cancer (rare types),Persons,86
2024,Non-melanoma skin cancer (rare types),Persons,158
2024,Non-melanoma skin cancer (rare types),Persons,213
2024,Non-melanoma skin cancer (rare types),Persons,314
2024,Non-melanoma skin cancer (rare types),Persons,296
2024,Non-melanoma skin cancer (rare types),Persons,246
2024,Non-melanoma skin cancer (rare types),Persons,211
2024,Non-melanoma skin cancer (rare types),Persons,1664
